;;;;Sales Analysis;;;;;;;;
Pienaar Bros North (Pty) Ltd;;;;;;;;;;;;
From:;01/01/2026;;;;;;;;;;;
To:;02/04/2026;;;;;;;;;;;
Sales Analysis Report;;;;;;;;;;Page 1 of 489;;
Item/Account;Description/Name;;TxDate;InvNum;Account;Unit Cost;Unit SellP;Quantity;Amount;Line Cost;Profit;GP %
;;;;;;;;;;;;
UPB2XL;Underwear Thermal L/Johns Mens Interlock Black 2XL;;28/02/2026;010-CRN04395;SERI001_TVL;84,66;99,00;-2;-197,98;-169,32;-28,66;0,00
LOVEB2XL;Underwear Thermal Vest Men Long Sleeve Black 2XL;;28/02/2026;010-CRN04395;SERI001_TVL;84,87;99,00;-2;-197,98;-169,74;-28,24;0,00
LOVEBL;Underwear Thermal Vest Mens Long Sleeve Black L;;28/02/2026;010-CRN04395;SERI001_TVL;83,98;94,00;-6;-561,00;-503,88;-57,12;0,00
GSH13713;Gumboot Stimela Black/Grey+STC+Metatarsal S13;;28/02/2026;010-CRN04395;SERI001_TVL;327,95;328,00;-1;-327,95;-327,95;0,00;0,00
GSH13708;Gumboot Stimela Black/Grey+STC+Metatarsal S08;;28/02/2026;010-CRN04395;SERI001_TVL;291;328,00;-1;-327,95;-291,00;-36,95;0,00
GSH137W05;Gumboot Stimela+STC+Metatarsal+W/Calf S05;;28/02/2026;010-CRN04395;SERI001_TVL;393,7;420,00;-1;-420,00;-393,70;-26,30;0,00
GSH137W09;Gumboot Stimela+STC+Metatarsal+W/Calf S09;;28/02/2026;010-CRN04395;SERI001_TVL;0;420,00;-4;-1 680,00;0,00;-1 680,00;0,00
GSH137W11;Gumboot Stimela+STC+Metatarsal+W/Calf S11;;28/02/2026;010-CRN04395;SERI001_TVL;0;420,00;-4;-1 680,00;0,00;-1 680,00;0,00
FBB493008;Safety Boot Rhino Dual Density STC Black S08;;12/03/2026;010-CRN04396;CASH_010_001;195;275,00;-2;-550,00;-390,00;-160,00;0,00
MBCSJNAF34;MB C/Suit Jacket D59FA Navy S34/87;;12/03/2026;010-CRN04397;METT001_WAD;225;305,00;-1;-305,00;-225,00;-80,00;0,00
MBCSJNAF38;MB C/Suit Jacket D59FA Navy S38/97;;12/03/2026;010-CRN04397;METT001_WAD;225;305,00;-1;-305,00;-225,00;-80,00;0,00
MBCSTNAF32;MB C/Suit Trouser D59FA Navy Sasol Spec S32/82;;12/03/2026;010-CRN04397;METT001_WAD;225;305,00;-1;-305,00;-225,00;-80,00;0,00
MBCSTNAF34;MB C/Suit Trouser D59FA Navy Sasol Spec S34/87;;12/03/2026;010-CRN04397;METT001_WAD;225;305,00;-1;-305,00;-225,00;-80,00;0,00
MBCSTNJ5438;MB C/Suit Trs J54 Navy S38/97;;12/03/2026;010-CRN04398;MURR001_TVL;160,82;228,00;-1;-227,51;-160,82;-66,69;0,00
KBEM;Belt Kidney Elasticated (M);;28/02/2026;010-INV183588;SERI001_TVL;43,88;48,00;4;194,00;175,52;18,48;9,53
KBES;Belt Kidney Elasticated (S);;28/02/2026;010-INV183588;SERI001_TVL;43,97;48,00;2;97,00;87,94;9,06;9,34
CAP01652XL;Belt Cap Lamp Leather MR10 2XL;;28/02/2026;010-INV183588;SERI001_TVL;1151,15;1 395,00;6;8 370,00;6 906,90;1 463,10;17,48
CAP01653XL;Belt Cap Lamp Leather MR10 3XL;;28/02/2026;010-INV183588;SERI001_TVL;1165,09;1 420,00;2;2 840,00;2 330,18;509,82;17,95
CAP0165L;Belt Cap Lamp Leather MR10 L;;28/02/2026;010-INV183588;SERI001_TVL;1124,22;1 295,00;10;12 950,00;11 242,20;1 707,80;13,19
CAP0165M;Belt Cap Lamp Leather MR10 M;;28/02/2026;010-INV183588;SERI001_TVL;1110,59;1 245,00;7;8 715,00;7 774,13;940,87;10,80
CAP0165XL;Belt Cap Lamp Leather MR10 XL;;28/02/2026;010-INV183588;SERI001_TVL;1137,84;1 345,00;6;8 070,00;6 827,04;1 242,96;15,40
CAPBELTSER2XL;Belt Cap Lamp DBLStrap Battery/SCSR Seriti Spec 2X;;28/02/2026;010-INV183588;SERI001_TVL;169;200,00;1;199,95;169,00;30,95;15,48
CAPBELTSER2XL;Belt Cap Lamp DBLStrap Battery/SCSR Seriti Spec 2X;;28/02/2026;010-INV183588;SERI001_TVL;169;200,00;2;399,90;338,00;61,90;15,48
CAPBELTSERL;Belt Cap Lamp DBLStrap Battery/SCSR Seriti Spec L;;28/02/2026;010-INV183588;SERI001_TVL;169;200,00;2;399,90;338,00;61,90;15,48
CAPBELTSERM;Belt Cap Lamp DBLStrap Battery/SCSR Seriti Spec M;;28/02/2026;010-INV183588;SERI001_TVL;169;200,00;1;199,95;169,00;30,95;15,48
CAPBELTSERM;Belt Cap Lamp DBLStrap Battery/SCSR Seriti Spec M;;28/02/2026;010-INV183588;SERI001_TVL;169;200,00;1;199,95;169,00;30,95;15,48
CAPBELTSERXL;Belt Cap Lamp DBLStrap Battery/SCSR Seriti Spec XL;;28/02/2026;010-INV183588;SERI001_TVL;169;200,00;2;399,90;338,00;61,90;15,48
AM0212228;MB B/Suit D59 Royal Blue S117/46 ;;28/02/2026;010-INV183588;SERI001_TVL;399,82;395,00;4;1 580,00;1 599,28;-19,28;0,00
Sage 200 Evolution (Registered to Brian Pienaar North (Pty) Ltd);;;;;;;;;04/04/2026 18:43:19;;;
Sales Analysis Report;;;;;;;;;;Page 380 of 489;;
Item/Account;Description/Name;;TxDate;InvNum;Account;Unit Cost;Unit SellP;Quantity;Amount;Line Cost;Profit;GP %
;;;;;;;;;;;;
AM0212228;MB B/Suit D59 Royal Blue S117/46 ;;28/02/2026;010-INV183588;SERI001_TVL;399,82;395,00;3;1 185,00;1 199,46;-14,46;0,00
AM0212229;MB B/Suit D59 Royal Blue S122/48 ;;28/02/2026;010-INV183588;SERI001_TVL;340;395,00;4;1 580,00;1 360,00;220,00;13,92
AM0212229;MB B/Suit D59 Royal Blue S122/48 ;;28/02/2026;010-INV183588;SERI001_TVL;340;395,00;2;790,00;680,00;110,00;13,92
AM0212230;MB B/Suit D59 Royal Blue S127/50 ;;28/02/2026;010-INV183588;SERI001_TVL;357;415,00;4;1 660,00;1 428,00;232,00;13,98
AM0212230;MB B/Suit D59 Royal Blue S127/50 ;;28/02/2026;010-INV183588;SERI001_TVL;357;415,00;2;830,00;714,00;116,00;13,98
AM0212232;MB B/Suit D59 Royal Blue S137/54 ;;28/02/2026;010-INV183588;SERI001_TVL;388,6;455,00;1;455,00;388,60;66,40;14,59
AM0212234;MB B/Suit D59 Royal Blue S147/58 ;;28/02/2026;010-INV183588;SERI001_TVL;434,4;495,00;5;2 475,00;2 172,00;303,00;12,24
AM0212249;MB B/Suit D59 Yellow S107/42 ;;28/02/2026;010-INV183588;SERI001_TVL;343,09;395,00;4;1 580,00;1 372,36;207,64;13,14
AM0212250;MB B/Suit D59 Yellow S112/44 ;;28/02/2026;010-INV183588;SERI001_TVL;345;395,00;10;3 950,00;3 450,00;500,00;12,66
AM0212250;MB B/Suit D59 Yellow S112/44 ;;28/02/2026;010-INV183588;SERI001_TVL;345;395,00;14;5 530,00;4 830,00;700,00;12,66
AM0212251;MB B/Suit D59 Yellow S117/46 ;;28/02/2026;010-INV183588;SERI001_TVL;345;395,00;30;11 850,00;10 350,00;1 500,00;12,66
AM0212251;MB B/Suit D59 Yellow S117/46 ;;28/02/2026;010-INV183588;SERI001_TVL;345;395,00;29;11 455,00;10 005,00;1 450,00;12,66
AM0212252;MB B/Suit D59 Yellow S122/48 ;;28/02/2026;010-INV183588;SERI001_TVL;345;395,00;4;1 580,00;1 380,00;200,00;12,66
AM0212252;MB B/Suit D59 Yellow S122/48 ;;28/02/2026;010-INV183588;SERI001_TVL;345;395,00;9;3 555,00;3 105,00;450,00;12,66
AM0212253;MB B/Suit D59 Yellow S127/50 ;;28/02/2026;010-INV183588;SERI001_TVL;362,25;415,00;36;14 940,00;13 041,00;1 899,00;12,71
AM0212253;MB B/Suit D59 Yellow S127/50 ;;28/02/2026;010-INV183588;SERI001_TVL;362,25;415,00;32;13 280,00;11 592,00;1 688,00;12,71
AM0212254;MB B/Suit D59 Yellow S132/52 ;;28/02/2026;010-INV183588;SERI001_TVL;370,65;435,00;16;6 960,00;5 930,40;1 029,60;14,79
AM0212254;MB B/Suit D59 Yellow S132/52 ;;28/02/2026;010-INV183588;SERI001_TVL;370,65;435,00;14;6 090,00;5 189,10;900,90;14,79
AM0212255;MB B/Suit D59 Yellow S137/54 ;;28/02/2026;010-INV183588;SERI001_TVL;396,75;455,00;10;4 550,00;3 967,50;582,50;12,80
AM0212255;MB B/Suit D59 Yellow S137/54 ;;28/02/2026;010-INV183588;SERI001_TVL;396,75;455,00;6;2 730,00;2 380,50;349,50;12,80
AM0212256;MB B/Suit D59 Yellow S142/56 ;;28/02/2026;010-INV183588;SERI001_TVL;414;475,00;15;7 125,00;6 210,00;915,00;12,84
AM0212256;MB B/Suit D59 Yellow S142/56 ;;28/02/2026;010-INV183588;SERI001_TVL;414;475,00;10;4 750,00;4 140,00;610,00;12,84
AM0212257;MB B/Suit D59 Yellow S147/58 ;;28/02/2026;010-INV183588;SERI001_TVL;431,25;495,00;15;7 425,00;6 468,75;956,25;12,88
AM0212257;MB B/Suit D59 Yellow S147/58 ;;28/02/2026;010-INV183588;SERI001_TVL;431,25;495,00;10;4 950,00;4 312,50;637,50;12,88
AM0212258;MB B/Suit D59 Yellow S152/60;;28/02/2026;010-INV183588;SERI001_TVL;448,5;515,00;21;10 815,00;9 418,50;1 396,50;12,91
AM0212258;MB B/Suit D59 Yellow S152/60;;28/02/2026;010-INV183588;SERI001_TVL;448,5;515,00;14;7 210,00;6 279,00;931,00;12,91
AM0212259;MB B/Suit D59 Yellow S157/62;;28/02/2026;010-INV183588;SERI001_TVL;464,23;535,00;10;5 350,00;4 642,30;707,70;13,23
AM0212259;MB B/Suit D59 Yellow S157/62;;28/02/2026;010-INV183588;SERI001_TVL;464,23;535,00;10;5 350,00;4 642,30;707,70;13,23
AM0751957;MB B/Suit D59 Yellow S162/64;;28/02/2026;010-INV183588;SERI001_TVL;482,19;555,00;8;4 440,00;3 857,52;582,48;13,12
AM0751959;MB B/Suit D59 Yellow S167/66 ;;28/02/2026;010-INV183588;SERI001_TVL;500,25;572,00;2;1 144,00;1 000,50;143,50;12,54
AM0751958;MB B/Suit D59 Yellow S172/68;;28/02/2026;010-INV183588;SERI001_TVL;517,5;592,00;2;1 184,00;1 035,00;149,00;12,58
AM0212245;MB B/Suit D59 Yellow S87/34 ;;28/02/2026;010-INV183588;SERI001_TVL;311,89;395,00;2;790,00;623,78;166,22;21,04
AM0212246;MB B/Suit D59 Yellow S92/36 ;;28/02/2026;010-INV183588;SERI001_TVL;341,36;395,00;2;790,00;682,72;107,28;13,58
AM0212246;MB B/Suit D59 Yellow S92/36 ;;28/02/2026;010-INV183588;SERI001_TVL;341,36;395,00;2;790,00;682,72;107,28;13,58
AM0212247;MB B/Suit D59 Yellow S97/38 ;;28/02/2026;010-INV183588;SERI001_TVL;343,78;395,00;8;3 160,00;2 750,24;409,76;12,97
FURLINERB;Boot Liner Beige L;;28/02/2026;010-INV183588;SERI001_TVL;50;52,00;43;2 214,50;2 150,00;64,50;2,91
FURLINERB;Boot Liner Beige L;;28/02/2026;010-INV183588;SERI001_TVL;50;52,00;16;824,00;800,00;24,00;2,91
FURLINERM;Boot Liner Beige M;;28/02/2026;010-INV183588;SERI001_TVL;50;52,00;18;927,00;900,00;27,00;2,91
FURLINERM;Boot Liner Beige M;;28/02/2026;010-INV183588;SERI001_TVL;50;52,00;25;1 287,50;1 250,00;37,50;2,91
FBB4200708;Safety Boot Bova Smelters Buckle Alum TC Black S08;;28/02/2026;010-INV183588;SERI001_TVL;1385,79;1 575,00;2;3 150,00;2 771,58;378,42;12,01
FBB811510;Safety Boot Lemaitre Zeus STC Black S10 ;;28/02/2026;010-INV183588;SERI001_TVL;629,4;735,00;7;5 145,00;4 405,80;739,20;14,37
FBB811510;Safety Boot Lemaitre Zeus STC Black S10 ;;28/02/2026;010-INV183588;SERI001_TVL;628,19;735,00;3;2 205,00;1 884,57;320,43;14,53
FBB811511;Safety Boot Lemaitre Zeus STC Black S11 ;;28/02/2026;010-INV183588;SERI001_TVL;631,75;735,00;2;1 470,00;1 263,50;206,50;14,05
FBB811513;Safety Boot Lemaitre Zeus STC Black S13 ;;28/02/2026;010-INV183588;SERI001_TVL;670,29;735,00;1;735,00;670,29;64,71;8,80
Sage 200 Evolution (Registered to Brian Pienaar North (Pty) Ltd);;;;;;;;;04/04/2026 18:43:19;;;
Sales Analysis Report;;;;;;;;;;Page 381 of 489;;
Item/Account;Description/Name;;TxDate;InvNum;Account;Unit Cost;Unit SellP;Quantity;Amount;Line Cost;Profit;GP %
;;;;;;;;;;;;
FBB811504;Safety Boot Lemaitre Zeus STC Black S04 ;;28/02/2026;010-INV183588;SERI001_TVL;625,06;735,00;1;735,00;625,06;109,94;14,96
FBB811505;Safety Boot Lemaitre Zeus STC Black S05 ;;28/02/2026;010-INV183588;SERI001_TVL;626,63;735,00;3;2 205,00;1 879,89;325,11;14,74
FBB811505;Safety Boot Lemaitre Zeus STC Black S05 ;;28/02/2026;010-INV183588;SERI001_TVL;626,52;735,00;2;1 470,00;1 253,04;216,96;14,76
FBB811506;Safety Boot Lemaitre Zeus STC Black S06;;28/02/2026;010-INV183588;SERI001_TVL;625,92;735,00;7;5 145,00;4 381,44;763,56;14,84
FBB811506;Safety Boot Lemaitre Zeus STC Black S06;;28/02/2026;010-INV183588;SERI001_TVL;623,84;735,00;6;4 410,00;3 743,04;666,96;15,12
FBB811507;Safety Boot Lemaitre Zeus STC Black S07 ;;28/02/2026;010-INV183588;SERI001_TVL;627,43;735,00;17;12 495,00;10 666,31;1 828,69;14,64
FBB811507;Safety Boot Lemaitre Zeus STC Black S07 ;;28/02/2026;010-INV183588;SERI001_TVL;629,97;735,00;5;3 675,00;3 149,85;525,15;14,29
FBB811508;Safety Boot Lemaitre Zeus STC Black S08 ;;28/02/2026;010-INV183588;SERI001_TVL;628,49;735,00;13;9 555,00;8 170,37;1 384,63;14,49
FBB811508;Safety Boot Lemaitre Zeus STC Black S08 ;;28/02/2026;010-INV183588;SERI001_TVL;628,37;735,00;11;8 085,00;6 912,07;1 172,93;14,51
FBB811509;Safety Boot Lemaitre Zeus STC Black S09 ;;28/02/2026;010-INV183588;SERI001_TVL;627,22;735,00;9;6 615,00;5 644,98;970,02;14,66
FBB811509;Safety Boot Lemaitre Zeus STC Black S09 ;;28/02/2026;010-INV183588;SERI001_TVL;625,3;735,00;7;5 145,00;4 377,10;767,90;14,93
3956146;Dust Mask Drager FFP2V X-plore FoldFlat Price/Mask;;28/02/2026;010-INV183588;SERI001_TVL;6,51;7,00;7 575;54 918,75;49 313,25;5 605,50;10,21
3956146;Dust Mask Drager FFP2V X-plore FoldFlat Price/Mask;;28/02/2026;010-INV183588;SERI001_TVL;6,42;7,00;11 340;82 215,00;72 802,80;9 412,20;11,45
PH9P3E;3M Earmuff Optime 98 (11) H520P3 Cap Attach NRR23;;28/02/2026;010-INV183588;SERI001_TVL;260,5;538,00;9;4 842,00;2 344,50;2 497,50;51,58
2112001 BOX;Earplug Uvex X-Fit Disposable Uncorded Yellow;;28/02/2026;010-INV183588;SERI001_TVL;419,98;556,00;218;121 208,00;91 555,64;29 652,36;24,46
7710F11;Glove Uvex Unilite Full Nitrile Blue/Black S11/2XL;;28/02/2026;010-INV183588;SERI001_TVL;45,85;52,00;248;12 834,00;11 370,80;1 463,20;11,40
7710F09;Glove Uvex Unilite Full Nitrile Blue/Black S09/L;;28/02/2026;010-INV183588;SERI001_TVL;44,89;52,00;1 145;59 253,75;51 399,05;7 854,70;13,26
7710F09;Glove Uvex Unilite Full Nitrile Blue/Black S09/L;;28/02/2026;010-INV183588;SERI001_TVL;45,24;52,00;1 214;62 824,50;54 921,36;7 903,14;12,58
7710F08;Glove Uvex Unilite Full Nitrile Blue/Black S08/M;;28/02/2026;010-INV183588;SERI001_TVL;45,97;52,00;1 798;93 046,50;82 654,06;10 392,44;11,17
7710F08;Glove Uvex Unilite Full Nitrile Blue/Black S08/M;;28/02/2026;010-INV183588;SERI001_TVL;45,97;52,00;1 434;74 209,50;65 920,98;8 288,52;11,17
7710F10;Glove Uvex Unilite Full Nitrile Blue/Black S10/XL;;28/02/2026;010-INV183588;SERI001_TVL;45,96;52,00;1 320;68 310,00;60 667,20;7 642,80;11,19
7710F10;Glove Uvex Unilite Full Nitrile Blue/Black S10/XL;;28/02/2026;010-INV183588;SERI001_TVL;45,87;52,00;1 344;69 552,00;61 649,28;7 902,72;11,36
GLORHNY-10;Glove Rhino Nitrile Full Dip Yellow S10;;28/02/2026;010-INV183588;SERI001_TVL;10,57;16,00;1 212;19 331,40;12 810,84;6 520,56;33,73
GLORHNY-10;Glove Rhino Nitrile Full Dip Yellow S10;;28/02/2026;010-INV183588;SERI001_TVL;10,6;16,00;2 880;45 936,00;30 528,00;15 408,00;33,54
GLORHNY-11;Glove Rhino Nitrile Full Dip Yellow S11;;28/02/2026;010-INV183588;SERI001_TVL;10,18;16,00;10;159,50;101,80;57,70;36,18
GLORHNY-07;Glove Rhino Nitrile Full Dip Yellow S07;;28/02/2026;010-INV183588;SERI001_TVL;11,6;16,00;434;6 922,30;5 034,40;1 887,90;27,27
GLORHNY-07;Glove Rhino Nitrile Full Dip Yellow S07;;28/02/2026;010-INV183588;SERI001_TVL;12,16;16,00;288;4 593,60;3 502,08;1 091,52;23,76
GLORHNY-08;Glove Rhino Nitrile Full Dip Yellow S08;;28/02/2026;010-INV183588;SERI001_TVL;12,03;16,00;2 160;34 452,00;25 984,80;8 467,20;24,58
GLORHNY-08;Glove Rhino Nitrile Full Dip Yellow S08;;28/02/2026;010-INV183588;SERI001_TVL;11,89;16,00;1 944;31 006,80;23 114,16;7 892,64;25,45
GLORHNY-09;Glove Rhino Nitrile Full Dip Yellow S09;;28/02/2026;010-INV183588;SERI001_TVL;10,55;16,00;1 379;21 995,05;14 548,45;7 446,60;33,86
GLORHNY-09;Glove Rhino Nitrile Full Dip Yellow S09;;28/02/2026;010-INV183588;SERI001_TVL;10,53;16,00;1 656;26 413,20;17 437,68;8 975,52;33,98
GLG20;Glove Green Lined 8;;28/02/2026;010-INV183588;SERI001_TVL;40,61;46,00;30;1 365,00;1 218,30;146,70;10,75
GSH377IPM-07;Glove Showa Full Nitrile Blue Undercoating S07;;28/02/2026;010-INV183588;SERI001_TVL;200,46;230,00;30;6 900,00;6 013,80;886,20;12,84
GSH377IPM-07;Glove Showa Full Nitrile Blue Undercoating S07;;28/02/2026;010-INV183588;SERI001_TVL;200,46;230,00;152;34 960,00;30 469,92;4 490,08;12,84
GSH377IPL-08;Glove Showa Full Nitrile Blue Undercoating S08;;28/02/2026;010-INV183588;SERI001_TVL;194,75;230,00;64;14 720,00;12 464,00;2 256,00;15,33
GSH377IPXL-09;Glove Showa Full Nitrile Blue Undercoating S09;;28/02/2026;010-INV183588;SERI001_TVL;195,44;230,00;40;9 200,00;7 817,60;1 382,40;15,03
GSH377IPXL-09;Glove Showa Full Nitrile Blue Undercoating S09;;28/02/2026;010-INV183588;SERI001_TVL;195,44;230,00;28;6 440,00;5 472,32;967,68;15,03
GSH13710;Gumboot Stimela Black/Grey+STC+Metatarsal S10;;28/02/2026;010-INV183588;SERI001_TVL;291;328,00;29;9 510,55;8 439,00;1 071,55;11,27
GSH13710;Gumboot Stimela Black/Grey+STC+Metatarsal S10;;28/02/2026;010-INV183588;SERI001_TVL;291;328,00;15;4 919,25;4 365,00;554,25;11,27
GSH13711;Gumboot Stimela Black/Grey+STC+Metatarsal S11;;28/02/2026;010-INV183588;SERI001_TVL;291;328,00;18;5 903,10;5 238,00;665,10;11,27
GSH13711;Gumboot Stimela Black/Grey+STC+Metatarsal S11;;28/02/2026;010-INV183588;SERI001_TVL;291;328,00;10;3 279,50;2 910,00;369,50;11,27
GSH13712;Gumboot Stimela Black/Grey+STC+Metatarsal S12;;28/02/2026;010-INV183588;SERI001_TVL;291;328,00;5;1 639,75;1 455,00;184,75;11,27
GSH13712;Gumboot Stimela Black/Grey+STC+Metatarsal S12;;28/02/2026;010-INV183588;SERI001_TVL;291;328,00;10;3 279,50;2 910,00;369,50;11,27
GSH13713;Gumboot Stimela Black/Grey+STC+Metatarsal S13;;28/02/2026;010-INV183588;SERI001_TVL;291;328,00;1;327,95;291,00;36,95;11,27
Sage 200 Evolution (Registered to Brian Pienaar North (Pty) Ltd);;;;;;;;;04/04/2026 18:43:19;;;
Sales Analysis Report;;;;;;;;;;Page 382 of 489;;
Item/Account;Description/Name;;TxDate;InvNum;Account;Unit Cost;Unit SellP;Quantity;Amount;Line Cost;Profit;GP %
;;;;;;;;;;;;
GSH13708;Gumboot Stimela Black/Grey+STC+Metatarsal S08;;28/02/2026;010-INV183588;SERI001_TVL;291;328,00;50;16 397,50;14 550,00;1 847,50;11,27
GSH13708;Gumboot Stimela Black/Grey+STC+Metatarsal S08;;28/02/2026;010-INV183588;SERI001_TVL;291;328,00;19;6 231,05;5 529,00;702,05;11,27
GSH13709;Gumboot Stimela Black/Grey+STC+Metatarsal S09;;28/02/2026;010-INV183588;SERI001_TVL;291;328,00;47;15 413,65;13 677,00;1 736,65;11,27
GSH13709;Gumboot Stimela Black/Grey+STC+Metatarsal S09;;28/02/2026;010-INV183588;SERI001_TVL;291;328,00;42;13 773,90;12 222,00;1 551,90;11,27
GSH137W11;Gumboot Stimela+STC+Metatarsal+W/Calf S11;;28/02/2026;010-INV183588;SERI001_TVL;0;420,00;2;840,00;0,00;840,00;100,00
GSH137W06;Gumboot Stimela+STC+Metatarsal+W/Calf S06;;28/02/2026;010-INV183588;SERI001_TVL;391,77;420,00;2;840,00;783,54;56,46;6,72
GSH137W08;Gumboot Stimela+STC+Metatarsal+W/Calf S08;;28/02/2026;010-INV183588;SERI001_TVL;393,7;420,00;1;420,00;393,70;26,30;6,26
GSH137W09;Gumboot Stimela+STC+Metatarsal+W/Calf S09;;28/02/2026;010-INV183588;SERI001_TVL;0;420,00;2;840,00;0,00;840,00;100,00
GSH13704;Gumboot Stimela Black/Grey+STC+Metatarsal S04;;28/02/2026;010-INV183588;SERI001_TVL;287,85;328,00;2;655,90;575,70;80,20;12,23
GSH13706;Gumboot Stimela Black/Grey+STC+Metatarsal S06;;28/02/2026;010-INV183588;SERI001_TVL;0;328,00;2;655,90;0,00;655,90;100,00
GSH13707;Gumboot Stimela Black/Grey+STC+Metatarsal S07;;28/02/2026;010-INV183588;SERI001_TVL;291;328,00;24;7 870,80;6 984,00;886,80;11,27
GSH13707;Gumboot Stimela Black/Grey+STC+Metatarsal S07;;28/02/2026;010-INV183588;SERI001_TVL;291;328,00;18;5 903,10;5 238,00;665,10;11,27
R909CLB A29 ANGLO;Safety Cap Rhino W/Lamp Bracket White & Ratchet;;28/02/2026;010-INV183588;SERI001_TVL;41,48;54,00;151;8 146,45;6 263,48;1 882,97;23,11
R909CLB A29 ANGLO;Safety Cap Rhino W/Lamp Bracket White & Ratchet;;28/02/2026;010-INV183588;SERI001_TVL;41,48;54,00;100;5 395,00;4 148,00;1 247,00;23,11
KNEEGUARD;Knee Guard Knee D em Single Strap;;28/02/2026;010-INV183588;SERI001_TVL;71,49;74,00;74;5 490,80;5 290,26;200,54;3,65
RS2T/L;Rainsuit Two Tone L;;28/02/2026;010-INV183588;SERI001_TVL;517,3;625,00;20;12 500,00;10 346,00;2 154,00;17,23
RS2T/XL;Rainsuit Two Tone XL;;28/02/2026;010-INV183588;SERI001_TVL;517,3;625,00;10;6 250,00;5 173,00;1 077,00;17,23
EN4-EPLS#L;Reflective Vest EN4 Lime Zip & ID Pouch L;;28/02/2026;010-INV183588;SERI001_TVL;45,5;54,00;5;269,75;227,50;42,25;15,66
TT05SHTOCHLS#2XL;Shirt Vented Cotton Refl Titan Or/Charcoal L/S 2XL;;28/02/2026;010-INV183588;SERI001_TVL;235;270,00;13;3 510,00;3 055,00;455,00;12,96
TT05SHTOCHLS#2XL;Shirt Vented Cotton Refl Titan Or/Charcoal L/S 2XL;;28/02/2026;010-INV183588;SERI001_TVL;235;270,00;5;1 350,00;1 175,00;175,00;12,96
TT05SHTOCHLS#L;Shirt Vented Cotton Refl Titan Or/Charcoal L/S L;;28/02/2026;010-INV183588;SERI001_TVL;235;270,00;22;5 940,00;5 170,00;770,00;12,96
TT05SHTOCHLS#L;Shirt Vented Cotton Refl Titan Or/Charcoal L/S L;;28/02/2026;010-INV183588;SERI001_TVL;235;270,00;21;5 670,00;4 935,00;735,00;12,96
TT05SHTOCHLS#M;Shirt Vented Cotton Refl Titan Or/Charcoal L/S M;;28/02/2026;010-INV183588;SERI001_TVL;235;270,00;17;4 590,00;3 995,00;595,00;12,96
TT05SHTOCHLS#M;Shirt Vented Cotton Refl Titan Or/Charcoal L/S M;;28/02/2026;010-INV183588;SERI001_TVL;235;270,00;19;5 130,00;4 465,00;665,00;12,96
TT05SHTOCHLS#S;Shirt Vented Cotton Refl Titan Or/Charcoal L/S S;;28/02/2026;010-INV183588;SERI001_TVL;235;270,00;10;2 700,00;2 350,00;350,00;12,96
TT05SHTOCHLS#S;Shirt Vented Cotton Refl Titan Or/Charcoal L/S S;;28/02/2026;010-INV183588;SERI001_TVL;235;270,00;13;3 510,00;3 055,00;455,00;12,96
TT05SHTOCHLS#XL;Shirt Vented Cotton Refl Titan Or/Charcoal L/S XL;;28/02/2026;010-INV183588;SERI001_TVL;235;270,00;9;2 430,00;2 115,00;315,00;12,96
TT05SHTOCHLS#XL;Shirt Vented Cotton Refl Titan Or/Charcoal L/S XL;;28/02/2026;010-INV183588;SERI001_TVL;235;270,00;9;2 430,00;2 115,00;315,00;12,96
TT05SHTOCHSS#2XL;Shirt Vented Cotton Refl Titan Or/Charcoal S/S 2XL;;28/02/2026;010-INV183588;SERI001_TVL;225;265,00;17;4 505,00;3 825,00;680,00;15,09
TT05SHTOCHSS#2XL;Shirt Vented Cotton Refl Titan Or/Charcoal S/S 2XL;;28/02/2026;010-INV183588;SERI001_TVL;225;265,00;15;3 975,00;3 375,00;600,00;15,09
TT05SHTOCHSS#3XL;Shirt Vented Cotton Refl Titan Or/Charcoal S/S 3XL;;28/02/2026;010-INV183588;SERI001_TVL;225;265,00;2;530,00;450,00;80,00;15,09
TT05SHTOCHSS#3XL;Shirt Vented Cotton Refl Titan Or/Charcoal S/S 3XL;;28/02/2026;010-INV183588;SERI001_TVL;225;265,00;3;795,00;675,00;120,00;15,09
TT05SHTOCHSS#4XL;Shirt Vented Cotton Refl Titan Or/Charcoal S/S 4XL;;28/02/2026;010-INV183588;SERI001_TVL;225;265,00;1;265,00;225,00;40,00;15,09
TT05SHTOCHSS#5XL;Shirt Vented Cotton Refl Titan Or/Charcoal S/S 5XL;;28/02/2026;010-INV183588;SERI001_TVL;225;285,00;5;1 425,00;1 125,00;300,00;21,05
TT05SHTOCHSS#5XL;Shirt Vented Cotton Refl Titan Or/Charcoal S/S 5XL;;28/02/2026;010-INV183588;SERI001_TVL;225;285,00;5;1 425,00;1 125,00;300,00;21,05
TT05SHTOCHSS#L;Shirt Vented Cotton Refl Titan Or/Charcoal S/S L;;28/02/2026;010-INV183588;SERI001_TVL;225;265,00;39;10 335,00;8 775,00;1 560,00;15,09
TT05SHTOCHSS#L;Shirt Vented Cotton Refl Titan Or/Charcoal S/S L;;28/02/2026;010-INV183588;SERI001_TVL;225;265,00;30;7 950,00;6 750,00;1 200,00;15,09
